Discounted_price_in_Flipkart,Product_name_in_Flipkart,Retail_price_in_Flipkart,uniq_id,Discounted_price_in_Amazon,Product_name_in_Amazon,Retail_price_in_Amazon,Retail_price_diff,discounted_price_diff
3999.0,La Briza Mile Boots,3999.0,8a51a9757dd11c3a47f948d99c11a481,4701,La Briza Mile Boots,3998,-1.0,702.0
899.0,"Casela CAS-W-13 Basic Analog Watch  - For Boys, Girls",3999.0,c9b137687a6ba49b8ac767f9c83b12a5,1064,"Casela CAS-W-13 Basic Analog Watch  - For Boys, Girls",3979,-20.0,165.0
899.0,Sneha Unique Boots,1799.0,a6f4e66cf99bce007792c6a8fdbb3d10,1026,Sneha Unique Boots,1794,-5.0,127.0
549.0,Timer TC_-_690143 Analog Watch  - For Boys,1299.0,adc5274c2422dbc21185039f7589d3e6,707,Timer TC_-_690143 Analog Watch  - For Boys,1287,-12.0,158.0
1899.0,NE Regular Fit Men's Jeans,4999.0,d447a50211d5e0246ccbb3212cc2b8de,2180,NE Regular Fit Men's Jeans,4988,-11.0,281.0
2995.0,Shuz Touch Boots,2995.0,077967ce96ae71fb71a684020f58bc59,3434,Shuz Touch Boots,2989,-6.0,439.0
1149.0,Kielz Ladies Boots,2499.0,1e612e880fe7119f93caf9a1c5ffb6b4,1393,Kielz Ladies Boots,2492,-7.0,244.0
1049.0,"Colat COLAT_M08 Roman Numerals Analog Watch  - For Men, Boys",4999.0,c35ad9935596de3d0d0134a806396072,1287,"Colat COLAT_M08 Roman Numerals Analog Watch  - For Men, Boys",4991,-8.0,238.0
899.0,Kielz Ladies Boots,2299.0,8782cc47269fa18d54998b55ed1124a9,1067,Kielz Ladies Boots,2287,-12.0,168.0
1695.0,Belle Gambe Boots,3999.0,45ec8cf2bd446146b8ae743e7803ab8f,2169,Belle Gambe Boots,3988,-11.0,474.0
1695.0,"Titan 1639SL03 Analog Watch  - For Boys, Men",1795.0,189fa66a5fa6f08d2802a62ecf0be298,2169,"Titan 1639SL03 Analog Watch  - For Boys, Men",1783,-12.0,474.0
599.0,Selfie Boots,1200.0,eca609c78e79ab510dc43cffeef22cc2,773,Selfie Boots,1191,-9.0,174.0
3499.0,Clincher Semonday Boots,3499.0,8e802c5ef0aa3d98654d8b61e21a9cee,4157,Clincher Semonday Boots,3497,-2.0,658.0
200.0,"Srushti Art Jewelry Megnet_Led_Sport_BlackRed1 Digital Watch  - For Men, Women, Boys, Girls",799.0,bbb8cdc5406ff60ff06ff64630f2ca47,233,"Srushti Art Jewelry Megnet_Led_Sport_BlackRed1 Digital Watch  - For Men, Women, Boys, Girls",790,-9.0,33.0
1149.0,Kielz Ladies Boots,2499.0,a7217cbdcf32fcfc22080c02b2bdb2b9,1446,Kielz Ladies Boots,2485,-14.0,297.0
526.0,"Q&Q VQ13-008 Analog Watch  - For Girls, Boys",585.0,807302011d3d8f4d88860cff2cb16dee,620,"Q&Q VQ13-008 Analog Watch  - For Girls, Boys",573,-12.0,94.0
1765.0,Belle Gambe Boots,3499.0,4527bbaf1bec166066c5ca90e4992655,2123,Belle Gambe Boots,3495,-4.0,358.0
1829.0,"Escort E-1700-906_Blk Analog Watch  - For Men, Boys",1925.0,1120bc768623572513df956172ffefeb,2269,"Escort E-1700-906_Blk Analog Watch  - For Men, Boys",1919,-6.0,440.0
9997.0,Roxy Boots,19995.0,522cc294663f3cf4bf1774d060ef949e,12156,Roxy Boots,19979,-16.0,2159.0
1619.0,Lee Men's Jeans,2699.0,36b84f61c91a47822d6863963aad5812,2089,Lee Men's Jeans,2681,-18.0,470.0
1199.0,Bruno Manetti 676 Boots,2999.0,a9078723d7abc68d9f5adaf42d502583,1482,Bruno Manetti 676 Boots,2979,-20.0,283.0
299.0,"Estilo 1056 Analog Watch  - For Boys, Men",1299.0,65fee026fb77433fdcc4ad8c2f6a0239,371,"Estilo 1056 Analog Watch  - For Boys, Men",1295,-4.0,72.0
150.0,Jack klein BlackLed Digital Watch  - For Boys,999.0,5479bb7028827d60000720a2c135976a,187,Jack klein BlackLed Digital Watch  - For Boys,994,-5.0,37.0
150.0,"North Moon IW-005-FK Silicone Ion Digital Watch  - For Boys, Girls, Women",235.0,733aa1e801a139fa8dc7be9f0eff5ee0,176,"North Moon IW-005-FK Silicone Ion Digital Watch  - For Boys, Girls, Women",220,-15.0,26.0
1270.0,Shuz Touch Boots,1499.0,377acf980df19ffec9fceb3374045aef,1448,Shuz Touch Boots,1484,-15.0,178.0
1699.0,Foot Candy Boots,2899.0,e700d9bcf30a1be23a476ca0245865da,2095,Foot Candy Boots,2887,-12.0,396.0
3499.0,Credos Boots,4499.0,4dcd5dfc481ab82813ff8084589a7e77,4097,Credos Boots,4496,-3.0,598.0
149.0,"Rich Club Apple Shaped LED Digital Watch  - For Boys, Girls",999.0,ba2673ae70331fae9834a1e89222407b,164,"Rich Club Apple Shaped LED Digital Watch  - For Boys, Girls",996,-3.0,15.0
1699.0,"Skmei AD1031-Black Formal Analog-Digital Watch  - For Men, Boys",2499.0,da1708ea7bc596fd298546edef0bccfc,2146,"Skmei AD1031-Black Formal Analog-Digital Watch  - For Men, Boys",2489,-10.0,447.0
1299.0,Kielz Ladies Boots,2799.0,4a64690816ae10828372e143bd6f0bcb,1535,Kielz Ladies Boots,2792,-7.0,236.0
350.0,"Kms Ironman_Look_Led_Black11 Digital Watch  - For Men, Women, Girls, Boys",1395.0,5f081c3b36ae72605ad87d65561802f8,392,"Kms Ironman_Look_Led_Black11 Digital Watch  - For Men, Women, Girls, Boys",1378,-17.0,42.0
499.0,Anand Archies Boots,499.0,4e4d4d2b9d625ed2401718a411a3ddcb,575,Anand Archies Boots,492,-7.0,76.0
1899.0,Magnum Footwear Lifestyle Boots,2999.0,606f4194a6d47bbcae253e22dc261e97,2185,Magnum Footwear Lifestyle Boots,2992,-7.0,286.0
1099.0,Steppings Trendy Boots,2199.0,06c75f30f1b28273c4d3b0df8f2e8eb8,1390,Steppings Trendy Boots,2185,-14.0,291.0
899.0,Swag 670038 Analog Watch  - For Boys,2499.0,16e51ebfe30d03f9d1563e0fbc0af062,1126,Swag 670038 Analog Watch  - For Boys,2480,-19.0,227.0
499.0,Bonzer Boots,999.0,906b3a5912453ffced2dbd0fc4bd495c,582,Bonzer Boots,987,-12.0,83.0
1249.0,Roadster Skinny Fit Fit Men's Jeans,2499.0,7ebca8e1830a1a7041f77c342b1282ee,1414,Roadster Skinny Fit Fit Men's Jeans,2495,-4.0,165.0
499.0,Selfie Black Denim Boots,1000.0,e48133816aeb071339fcb03b9e8c0c32,638,Selfie Black Denim Boots,990,-10.0,139.0
2559.0,Steppings Boots Boots,3199.0,35eab2a05e269441bdcaf6a3bad1b546,2835,Steppings Boots Boots,3193,-6.0,276.0
645.0,"Q&Q LLA2-213 Digital Watch  - For Boys, Girls",645.0,a45c097adcf59401d1ac57ac632d8d71,822,"Q&Q LLA2-213 Digital Watch  - For Boys, Girls",626,-19.0,177.0
1695.0,Belle Gambe Winter Boots,3499.0,dfa536b435f093dc6ad6f1d5094eb726,1943,Belle Gambe Winter Boots,3498,-1.0,248.0
159.0,"Hala Red In Black trendy digital Digital Watch  - For Boys, Girls, Men",399.0,ccfdfc13491abbf4225b1e31c83f7a9f,180,"Hala Red In Black trendy digital Digital Watch  - For Boys, Girls, Men",398,-1.0,21.0
1249.0,Kielz Ladies Boots,2499.0,37d02e85eecd26fd35d72383f237c393,1518,Kielz Ladies Boots,2485,-14.0,269.0
1999.0,Kielz Boots,2499.0,16c2a51f0221e07bf1c3fc6b9e8e9f91,2566,Kielz Boots,2496,-3.0,567.0
780.0,"Franck Bella FB74C Analog Watch  - For Boys, Men",1299.0,62c35de4df27437d3597963fac55a8b6,931,"Franck Bella FB74C Analog Watch  - For Boys, Men",1295,-4.0,151.0
2295.0,Carlton London Boots,2295.0,70a5697b744f4d9c643fb961bbe2da6d,2871,Carlton London Boots,2279,-16.0,576.0
249.0,Ridas Apl_led_black Apple Shape Digital Watch  - For Boys,349.0,33d97d63c037078cd3f08033966d6a88,298,Ridas Apl_led_black Apple Shape Digital Watch  - For Boys,331,-18.0,49.0
4495.0,Shuz Touch Boots,4495.0,38f76561c1a98d104bc1a84879a8ff47,5839,Shuz Touch Boots,4485,-10.0,1344.0
2099.0,La Briza Andria Boots,2099.0,e528bc66d53b8e1d8196da5b20f045ab,2641,La Briza Andria Boots,2085,-14.0,542.0
1179.0,"Skmei 1070BLK Sports Analog-Digital Watch  - For Men, Boys",2345.0,92575fe20a9a1795c4e26c9299166122,1456,"Skmei 1070BLK Sports Analog-Digital Watch  - For Men, Boys",2343,-2.0,277.0
999.0,Kielz Ladies Boots,1899.0,a259ce93922e4a85da7777496d74d7dd,1236,Kielz Ladies Boots,1883,-16.0,237.0
1995.0,Carlton London Boots,1995.0,fda7cf99231911725aee46d57ce8e6c3,2334,Carlton London Boots,1988,-7.0,339.0
1199.0,"Skmei AD1057-Dark-Orange Sports Analog-Digital Watch  - For Men, Boys",1799.0,d7ca2b06b4f4d3b98c61c377b18a2d6b,1327,"Skmei AD1057-Dark-Orange Sports Analog-Digital Watch  - For Men, Boys",1784,-15.0,128.0
1650.0,Urban Country Ladies Boots,3299.0,b7dc0087348ad77ccc09ab6a9c09d2da,2015,Urban Country Ladies Boots,3296,-3.0,365.0
600.0,Now SP-ETHNIC Analog Watch  - For Boys,600.0,f74476ba64365d97a5be7d375cbf4c7a,767,Now SP-ETHNIC Analog Watch  - For Boys,586,-14.0,167.0
1350.0,"Disney MSFR190-01B Analog Watch  - For Boys, Girls",1350.0,f9cfba716a28cc866d93111218e82908,1597,"Disney MSFR190-01B Analog Watch  - For Boys, Girls",1344,-6.0,247.0
2799.0,Get Glamr Designer Yuvu Boots,3499.0,7ffa15f02724bcd799ca7d2ffb673a79,3565,Get Glamr Designer Yuvu Boots,3483,-16.0,766.0
2399.0,Kielz Boots,2499.0,3dd037467871ed745e011096149c9fc6,3094,Kielz Boots,2481,-18.0,695.0
1765.0,Belle Gambe Boots,3999.0,a55b4f633fcaee55344ac4aac13cbfa5,1979,Belle Gambe Boots,3985,-14.0,214.0
1999.0,Remson India Boots,3999.0,15848e0fa49ab6eabda6d965aedb4f6c,2458,Remson India Boots,3993,-6.0,459.0
639.0,Steppings Trendy Boots,1599.0,f0ddd7ea1e184721acac4cb9a21e77b3,734,Steppings Trendy Boots,1592,-7.0,95.0
1567.0,Jacques Farel KWD2324 Analog Watch  - For Boys,2850.0,dc2ea06f188cfc21a44ad087ab7cbfdf,1748,Jacques Farel KWD2324 Analog Watch  - For Boys,2838,-12.0,181.0
1800.0,Rialto Boots,2795.0,2d89c80253d471781b7926f8107e7078,2165,Rialto Boots,2786,-9.0,365.0
3746.0,Salt N Pepper 13-455 Pisa Black Boots,4995.0,bb968801d62add091536d412b2c56b8b,4661,Salt N Pepper 13-455 Pisa Black Boots,4993,-2.0,915.0
299.0,"Oxter Chrono Blue Italia Analog Watch  - For Men, Boys",999.0,324f32c19cf1fab802126f11ea1de785,354,"Oxter Chrono Blue Italia Analog Watch  - For Men, Boys",988,-11.0,55.0
1574.0,Klaur Melbourne Boots,3499.0,0692381f01171e637f248c933550e478,1868,Klaur Melbourne Boots,3480,-19.0,294.0
800.0,"Positif Pfbk612 Analog Watch  - For Men, Boys",1100.0,b8785373140e7542e1fd524857f7e274,978,"Positif Pfbk612 Analog Watch  - For Men, Boys",1086,-14.0,178.0
599.0,Selfie Boots,1200.0,4b2c7a17ad687d238245e63b52c07721,751,Selfie Boots,1183,-17.0,152.0
8545.0,"D'SIGNER 688RGM _BRN Analog Watch  - For Men, Boys",8995.0,69ca41aae61c7b5fecd53ea08fba3226,10759,"D'SIGNER 688RGM _BRN Analog Watch  - For Men, Boys",8975,-20.0,2214.0
2050.0,Salt N Pepper 13-019 Femme Taupe Boots Boots,4195.0,2385354f771d9e50ab86ec2425a3873b,2524,Salt N Pepper 13-019 Femme Taupe Boots Boots,4181,-14.0,474.0
999.0,"Franck Bella FB127A Analog Watch  - For Boys, Men",1250.0,fda50982a672ef8835de5c1cc86f8bfc,1292,"Franck Bella FB127A Analog Watch  - For Boys, Men",1232,-18.0,293.0
499.0,Get Glamr Stylish Boots,1999.0,88894166380fea0ef00618c9fe64154c,596,Get Glamr Stylish Boots,1992,-7.0,97.0
555.0,"Felix 3541 W-S METAL Analog Watch  - For Boys, Girls",1350.0,4131687c6dd5e3689c56e604e2992027,719,"Felix 3541 W-S METAL Analog Watch  - For Boys, Girls",1340,-10.0,164.0
719.0,Steppings Trendy Boots,1799.0,f1c0ff9c0a038fe4164bb013a80de8ad,910,Steppings Trendy Boots,1789,-10.0,191.0
2559.0,Steppings Boots Boots,3199.0,00c252ee9259c6d6257c87a6ac865313,3195,Steppings Boots Boots,3186,-13.0,636.0
999.0,"Skmei DG0939-Red Sports Digital Watch  - For Men, Boys",1499.0,4788f5466992da09024b8ffcc8a5cba4,1206,"Skmei DG0939-Red Sports Digital Watch  - For Men, Boys",1488,-11.0,207.0
699.0,Do Bhai Boots,799.0,7865f023074a017c3f4f60ca8c4c3967,904,Do Bhai Boots,798,-1.0,205.0
595.0,"Vizion 8502-4BLUE Sports Series Digital Watch  - For Boys, Girls",1095.0,a6456e9e8f9a8ceaa2d68eee7a94c87d,736,"Vizion 8502-4BLUE Sports Series Digital Watch  - For Boys, Girls",1076,-19.0,141.0
2559.0,Steppings Boots Boots,3199.0,85482436ae7de663ba0950110a3ba510,3097,Steppings Boots Boots,3191,-8.0,538.0
2099.0,Steppings Trendy Boots,3499.0,6712cb52a608a7cade6569880dc3f5b7,2367,Steppings Trendy Boots,3484,-15.0,268.0
449.0,Sam Stefy Boots,1050.0,2a342edc6ce89cb5c6892be8c78c1af1,565,Sam Stefy Boots,1041,-9.0,116.0
1895.0,TEN TEN Women's Tan Mid Length Boots Boots,4495.0,de9c564d1a29a3dc35754bceb9f8baa8,2440,TEN TEN Women's Tan Mid Length Boots Boots,4491,-4.0,545.0
1999.0,Remson India Boots,3999.0,fce3d01210868fa4f281b0e55d40b7a0,2284,Remson India Boots,3982,-17.0,285.0
499.0,Get Glamr Dazzle Boots,3499.0,fe0641da3a28bc42a1cc7dbf45178644,584,Get Glamr Dazzle Boots,3482,-17.0,85.0
262.0,"Jack Klein Goldjack Analog Watch  - For Boys, Men",1999.0,f5b56b74cab686a72d10d5fd212fb81e,296,"Jack Klein Goldjack Analog Watch  - For Boys, Men",1989,-10.0,34.0
1820.0,Dearfoams Boots,1820.0,a16cc763817964b2c77e56ecd218a6e8,2278,Dearfoams Boots,1812,-8.0,458.0
2495.0,"fastrack 38015PL01 Analog Watch  - For Men, Boys",2495.0,653826cd53f1d9e2c086c0ac7846ef70,2798,"fastrack 38015PL01 Analog Watch  - For Men, Boys",2494,-1.0,303.0
1299.0,Kielz Ladies Boots,2799.0,b79ed9e338cf028d849dae39f6c39ea7,1488,Kielz Ladies Boots,2787,-12.0,189.0
1249.0,"A Avon PK_504 Analog Watch  - For Men, Boys",2499.0,a5c993463f503760919728797dfbc83d,1545,"A Avon PK_504 Analog Watch  - For Men, Boys",2498,-1.0,296.0
999.0,Kielz Ladies Boots,1999.0,be0aa17665e9a27ef1ab0ce134e6aee5,1233,Kielz Ladies Boots,1987,-12.0,234.0
1039.0,"Franck Bella FB0122DD Analog Watch  - For Men, Boys",1299.0,22f01c289c956a7d29b15ea99d199963,1262,"Franck Bella FB0122DD Analog Watch  - For Men, Boys",1288,-11.0,223.0
999.0,Catwalk Boots,2095.0,e0f0808a8985bf1de9449f7ff544bab6,1256,Catwalk Boots,2079,-16.0,257.0
2395.0,Rialto Boots,3295.0,a51bbd403085e6558f8c279322d58997,2696,Rialto Boots,3289,-6.0,301.0
2150.0,Salt N Pepper 12-298 Taupe Boots,4395.0,fc69831b78bfcc3eb4bdd3afa1c9bdaf,2443,Salt N Pepper 12-298 Taupe Boots,4388,-7.0,293.0
7495.0,"Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls",8995.0,3c74db45cbfc14a78b8466dca494b3bb,8511,"Alfajr WQ18 Qibla Compass Digital Watch  - For Men, Boys, Girls",8977,-18.0,1016.0
3199.0,Magnum Footwear Lifestyle Boots,5999.0,d6a4b62067d04cab8397e76e01656d0a,4146,Magnum Footwear Lifestyle Boots,5983,-16.0,947.0
2519.0,Steppings Trendy Boots,3599.0,5f9f896bbba455cd8a5783568845b370,2780,Steppings Trendy Boots,3580,-19.0,261.0
599.0,"Sale Funda SFGFU694 Analog Watch  - For Boys, Men",2499.0,137f121c9d6bc7a57276601492659060,728,"Sale Funda SFGFU694 Analog Watch  - For Boys, Men",2484,-15.0,129.0
1099.0,Steppings Trendy Boots,2199.0,d6769423b5a242f243dfac15cf2c099b,1295,Steppings Trendy Boots,2179,-20.0,196.0
699.0,"Britex BT2050+BT3101 He & She Analog Watch  - For Couple, Women, Men, Boys, Girls",1990.0,c627c22b7509fbcda4f345a2c2d71765,819,"Britex BT2050+BT3101 He & She Analog Watch  - For Couple, Women, Men, Boys, Girls",1976,-14.0,120.0
2650.0,TSG Kelz Boots,2650.0,e160675a10e0ecdf05e0d33f5a5f6da9,3402,TSG Kelz Boots,2646,-4.0,752.0
995.0,"3wish CUR-BLUE Silver Blue 8023 Analog Watch  - For Boys, Men",2999.0,b0a058029072532046d05ac98ff1cae9,1131,"3wish CUR-BLUE Silver Blue 8023 Analog Watch  - For Boys, Men",2994,-5.0,136.0
599.0,J.D.H. 111-222 Boots,1500.0,4620e6de2e02c35d401247a94825710b,767,J.D.H. 111-222 Boots,1495,-5.0,168.0
900.0,"Disney 98189 Analog Watch  - For Boys, Girls",1800.0,4aa047f14885c74f155ce5f973e14dff,1032,"Disney 98189 Analog Watch  - For Boys, Girls",1794,-6.0,132.0
2239.0,Get Glamr Designer Snowra Boots,2799.0,3e8b8d026d02a3979ed49fb219862a18,2605,Get Glamr Designer Snowra Boots,2793,-6.0,366.0
849.0,"Lenco DCOMPASS2010 Quazi Analog-Digital Watch  - For Men, Boys",1999.0,feb1e09790d2e4ed3c7a2f340b29b5d2,1102,"Lenco DCOMPASS2010 Quazi Analog-Digital Watch  - For Men, Boys",1997,-2.0,253.0
1900.0,Pinza Black Christmas Boots,3350.0,ac04e44ba4ee07a49665d416c83c5759,2334,Pinza Black Christmas Boots,3335,-15.0,434.0
1299.0,Kielz Ladies Boots,2799.0,ec45690035642743c94f24fd34aa50f2,1560,Kielz Ladies Boots,2781,-18.0,261.0
2621.0,Salt N Pepper 13-552 Rebacca Almond Boots,3495.0,1eff9a937b854be00b2b4ff2ffced76c,2941,Salt N Pepper 13-552 Rebacca Almond Boots,3482,-13.0,320.0
299.0,"Rockstar R_056 Chrono Analog Watch  - For Men, Boys",1299.0,3ffcf4706979d2f33eef3760e8c9bbd8,333,"Rockstar R_056 Chrono Analog Watch  - For Men, Boys",1287,-12.0,34.0
1345.0,Disney DW100405 Digital Watch  - For Boys,1495.0,7c4fec2331da8d40f2cb146eb198cb57,1641,Disney DW100405 Digital Watch  - For Boys,1477,-18.0,296.0
599.0,Selfie Boots,1200.0,4af05dd757791f1e82e22660fecb16e6,710,Selfie Boots,1185,-15.0,111.0
595.0,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls",1095.0,b52073e7ed9c00c4108cae4eb0c49c1a,701,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls",1075,-20.0,106.0
1795.0,Belle Gambe Boots,3499.0,ecff61d66f90aebfbad9aca7932d60fe,2301,Belle Gambe Boots,3482,-17.0,506.0
795.0,"Disney LP-1008 (Yellow) Analog Watch  - For Boys, Girls",795.0,4555d3b8f1d41b0d55365e7daa171f5b,995,"Disney LP-1008 (Yellow) Analog Watch  - For Boys, Girls",784,-11.0,200.0
950.0,"Elantra S 10 Analog Watch  - For Boys, Men",2150.0,ee8d9ff65e0fe4278afce7c933d30941,1094,"Elantra S 10 Analog Watch  - For Boys, Men",2136,-14.0,144.0
999.0,Willy Winkies Black Boots,1499.0,01a9353b9d20f72b12844dae15a8d77a,1117,Willy Winkies Black Boots,1484,-15.0,118.0
299.0,"Marvel DW100243 Digital Watch  - For Boys, Girls",299.0,788dc3a3da91c0f46a7c465e07f91dd4,348,"Marvel DW100243 Digital Watch  - For Boys, Girls",282,-17.0,49.0
499.0,DJH Boots,999.0,671fdf870f28e7f2cfe273cc94c4c56b,578,DJH Boots,980,-19.0,79.0
1316.0,"Franck Bella FB123D Analog Watch  - For Men, Boys",1645.0,e8194d7d46690b12ac80bb75ecca3b05,1543,"Franck Bella FB123D Analog Watch  - For Men, Boys",1636,-9.0,227.0
499.0,Get Glamr Stylish Boots,1999.0,8b1c8e10ebebd9c7a7cdb1a791c5b555,631,Get Glamr Stylish Boots,1981,-18.0,132.0
899.0,"Skmei DG1010-Black-Gold Sports Digital Watch  - For Men, Boys, Women, Girls",1299.0,960ad1ac72e3b9e024f4316d7319a8a9,1068,"Skmei DG1010-Black-Gold Sports Digital Watch  - For Men, Boys, Women, Girls",1286,-13.0,169.0
3599.0,Magnum Footwear Lifestyle Boots,5999.0,0dbdae68e92e74fd83bf5f3ad5f247c6,4243,Magnum Footwear Lifestyle Boots,5990,-9.0,644.0
1800.0,Pinza Blue Cowboy Boots,3250.0,293435cc5cec8d132b79e2828fa68a58,2105,Pinza Blue Cowboy Boots,3241,-9.0,305.0
2399.0,Magnum Footwear Lifestyle Boots,3599.0,2d267f737c2065a56a3f9941316247bd,2737,Magnum Footwear Lifestyle Boots,3591,-8.0,338.0
1099.0,Steppings Trendy Boots,2199.0,aa6f88f737d0ac54dbf840e12955cac4,1234,Steppings Trendy Boots,2182,-17.0,135.0
499.0,"Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple",1299.0,72ee12931eef1360713ce545939bedc3,648,"Eleganzza Denim Denim Analog Watch  - For Men, Women, Boys, Girls, Couple",1298,-1.0,149.0
999.0,CatBird Boots,1399.0,608d96ea8e30002c7c5edfd8aa3e12b8,1175,CatBird Boots,1385,-14.0,176.0
1199.0,Bruno Manetti 664 Boots,2999.0,ef23af49bf28973866e3b39bab1658a8,1485,Bruno Manetti 664 Boots,2998,-1.0,286.0
599.0,"Lenco Bdblue Tango Analog Watch  - For Men, Boys",1499.0,29b1ca231e10d5269516b80bf9d0dffc,682,"Lenco Bdblue Tango Analog Watch  - For Men, Boys",1480,-19.0,83.0
2239.0,Get Glamr Designer Kuyal Boots,2799.0,bf585ba904709b25c269abef4a41064a,2714,Get Glamr Designer Kuyal Boots,2797,-2.0,475.0
750.0,"Zoop C4040PP03 Digital Watch  - For Boys, Girls",750.0,7f42e78c5e08b86943cd1c1d4402b6eb,905,"Zoop C4040PP03 Digital Watch  - For Boys, Girls",745,-5.0,155.0
479.0,"Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men",2399.0,0ee21bed347d127ea1390ea790b6d7ae,535,"Shoppingekart DS0222 Rewin Pack of 3 Digital Watch  - For Boys, Girls, Couple, Men",2381,-18.0,56.0
1599.0,Stylistry Maxis Sa3228-25relong1712 Boots,2299.0,428d763c788057ec85b9f9c8b99a7a28,2031,Stylistry Maxis Sa3228-25relong1712 Boots,2294,-5.0,432.0
719.0,Steppings Trendy Boots,1799.0,6f46e8c0baeb4143f10e61fef49f976d,820,Steppings Trendy Boots,1780,-19.0,101.0
3521.0,Salt N Pepper 14-475 Dorthea Almond Boots Boots,4695.0,c95eb9ddacb5e5567018680e5812163e,4359,Salt N Pepper 14-475 Dorthea Almond Boots Boots,4684,-11.0,838.0
6645.0,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys",6995.0,8b268c1e68f198ae2e934717d49f48e9,8225,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys",6979,-16.0,1580.0
1799.0,Rialto Boots,2495.0,861c3b96f62da6d32cdd10ded7910252,1990,Rialto Boots,2487,-8.0,191.0
1207.0,"SwissFire 205SM005 Analog Watch  - For Boys, Men",2195.0,01d05970b33f87076292f476bf210625,1500,"SwissFire 205SM005 Analog Watch  - For Boys, Men",2176,-19.0,293.0
2799.0,Get Glamr Designer Uggy Boots,3499.0,97edddb727f85bac39e2918b5c5a7b42,3140,Get Glamr Designer Uggy Boots,3490,-9.0,341.0
639.0,"A Avon PK_741 Analog Watch  - For Men, Boys",1299.0,80434e3630d67b0ed36b587041d4bc9d,803,"A Avon PK_741 Analog Watch  - For Men, Boys",1285,-14.0,164.0
1149.0,Carl 3346-1-Cheetablue Boots,2299.0,a756418e7bbcd26d9d43fb7548dc845d,1398,Carl 3346-1-Cheetablue Boots,2296,-3.0,249.0
1235.0,Logues LGSWATCH61003PP DIGI YELLOW Sports Analog-Digital Watch  - For Boys,1235.0,bb363768a5f11200c6379fa27f10b235,1407,Logues LGSWATCH61003PP DIGI YELLOW Sports Analog-Digital Watch  - For Boys,1233,-2.0,172.0
1299.0,Kielz Ladies Boots,2799.0,b807d4941ab84069bd0ca39dd8952540,1637,Kielz Ladies Boots,2787,-12.0,338.0
599.0,Swag 670014 Analog Watch  - For Boys,1499.0,a66eb5d26256dba8c1d22022603776c0,740,Swag 670014 Analog Watch  - For Boys,1498,-1.0,141.0
650.0,"Zoop C3030PP05 Analog Watch  - For Boys, Girls",650.0,b707fb4e10ebf63c88be8c6a8e50d038,807,"Zoop C3030PP05 Analog Watch  - For Boys, Girls",632,-18.0,157.0
2795.0,20Dresses Brown Shiver Me Timbers Boots,2795.0,8a51adce678b874bef63d8a8a7d28ea4,3165,20Dresses Brown Shiver Me Timbers Boots,2785,-10.0,370.0
595.0,"ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",1195.0,11c0099e325b67f908e75803bb6b9135,656,"ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",1181,-14.0,61.0
595.0,"ezyPRNT ""BC"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",1195.0,cd7189193ec8bdb1b4a0ed04d40b3a0a,744,"ezyPRNT ""BC"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",1177,-18.0,149.0
595.0,"ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",1195.0,2f1e410832e4e010fa18923c3d4ec588,730,"ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",1176,-19.0,135.0
595.0,"ezyPRNT ""CV"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",1195.0,fb5a9da340b7910d4e0802c9aee1f4b9,721,"ezyPRNT ""CV"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",1189,-6.0,126.0
399.0,Traditions Printed Protective Men's Gloves,500.0,e99e80733881ed8418dc2510061b2cfa,507,Traditions Printed Protective Men's Gloves,491,-9.0,108.0
979.0,First Choice Cotton Embroidered Diwan Set,2199.0,4196784976356eafc3316b7d51c6eaab,1178,First Choice Cotton Embroidered Diwan Set,2192,-7.0,199.0
336.0,Eccellente Solid Hip Hop Cap,899.0,d6abf5d1b5dd2dd4a625112c2054aa26,422,Eccellente Solid Hip Hop Cap,879,-20.0,86.0
799.0,Nechams Resin Magnetic Magnetic Melamine Small Whiteboards,1799.0,e920cf23fa55a8c5538d65b5f0dcfd33,977,Nechams Resin Magnetic Magnetic Melamine Small Whiteboards,1798,-1.0,178.0
399.0,Traditions Printed Protective Men's Gloves,500.0,bb13c21a4941d1658d6d3372d2aa9ac5,442,Traditions Printed Protective Men's Gloves,485,-15.0,43.0
979.0,First Choice Cotton Embroidered Diwan Set,2199.0,aefde3ea5e7e1244ff473b53095bf1af,1181,First Choice Cotton Embroidered Diwan Set,2197,-2.0,202.0
